    75/299     9.48G   0.04804  0.006449         0   0.05449        62       640    0.7916    0.9045    0.8926    0.5614   0.07627  0.008965         0
    76/299     9.48G   0.05799  0.005614         0   0.06361        53       640    0.9038    0.9048    0.9676    0.5692   0.07799  0.008754         0
    77/299     9.48G    0.0492  0.006071         0   0.05527        64       640    0.8256    0.9048    0.9186    0.4959   0.07944  0.008645         0
    78/299     9.48G   0.05537  0.006069         0   0.06144        71       640    0.8178    0.8552    0.8755    0.3971   0.08099  0.008397         0
    79/299     9.48G   0.04217  0.006191         0   0.04836        66       640    0.6942    0.7568    0.6995    0.1379   0.08349  0.008229         0
    80/299     9.48G   0.05583  0.005751         0   0.06158        60       640    0.7306    0.9042    0.8539    0.3317   0.08652  0.007807         0
    81/299     9.48G   0.05741  0.005477         0   0.06289        82       640    0.4686    0.7143    0.5505    0.2381   0.08512  0.008034         0
    82/299     9.48G   0.03138   0.00526         0   0.03664        70       640    0.6168         1     0.785     0.348   0.08269  0.008263         0
    83/299     9.48G    0.0427  0.006214         0   0.04892        73       640    0.7391    0.9524    0.8301    0.3906    0.0803  0.008442         0
    84/299     9.48G   0.05147  0.006567         0   0.05804        63       640    0.8735         1    0.9573    0.5313   0.07825  0.008476         0
    85/299     9.48G   0.03216  0.006317         0   0.03848        61       640    0.7997    0.9509    0.9018    0.5106   0.08291  0.008393         0
    86/299     9.48G   0.02526  0.006772         0   0.03203        71       640    0.9116         1    0.9682    0.6348   0.08309  0.008314         0
    87/299     9.48G   0.04191  0.006064         0   0.04798        56       640    0.9118         1    0.9682    0.6155   0.08335  0.008139         0
    88/299     9.48G   0.05015  0.006753         0   0.05691        75       640    0.9518    0.9524    0.9719    0.6684   0.08373  0.007957         0
    89/299     9.48G   0.02198  0.006238         0   0.02822        64       640    0.9524    0.9524    0.9724    0.5929   0.08456  0.007781         0
    90/299     9.48G   0.02517  0.005706         0   0.03088        64       640    0.9519    0.9524    0.9738    0.6412   0.08536  0.007459         0
    91/299     9.48G   0.02524  0.005797         0   0.03104        66       640    0.3868    0.8414    0.4227    0.1973    0.0909  0.007341         0
    92/299     9.48G   0.03085  0.004979         0   0.03583        65       640    0.8692    0.9524    0.9207    0.5365   0.09037  0.006955         0
    93/299     9.48G   0.04976  0.004827         0   0.05459        58       640    0.8695    0.9522      0.92    0.4591   0.09065  0.007024         0
    94/299     9.48G   0.05529  0.005467         0   0.06076        63       640    0.9491    0.9048     0.967     0.604   0.08582  0.007452         0
    95/299     9.48G   0.04483  0.005776         0   0.05061        70       640      0.95    0.9045    0.9591    0.6007   0.08281  0.007756         0
    96/299     9.48G   0.04526  0.005962         0   0.05122        71       640    0.9491    0.9048    0.9606    0.5392   0.08281  0.007738         0
    97/299     9.48G   0.02467  0.006409         0   0.03108        77       640    0.9091    0.9522    0.9626    0.6372   0.07999  0.007861         0
    98/299     9.48G   0.02823  0.005505         0   0.03373        58       640     0.908    0.9524    0.9721    0.6275   0.08063    0.0076         0
    99/299     9.48G   0.02515  0.005563         0   0.03071        69       640    0.9087    0.9524    0.9746    0.6958   0.08018  0.007526         0
   100/299     9.48G   0.07068  0.005608         0   0.07629        69       640     0.909    0.9519    0.9721    0.7024   0.07931  0.007574         0
   101/299     9.48G   0.02196  0.005554         0   0.02752        70       640     0.909    0.9517    0.9771    0.6802   0.07977  0.007459         0
   102/299     9.48G   0.04338  0.005469         0   0.04885        60       640      0.95    0.9047    0.9738    0.6265   0.07796  0.007581         0
   103/299     9.48G   0.04472  0.004932         0   0.04965        55       640    0.9996    0.9048    0.9855    0.6833    0.0781  0.007394         0
   104/299     9.48G   0.02325  0.005563         0   0.02881        75       640     0.913    0.9995    0.9892    0.7113   0.07839  0.007254         0
   105/299     9.48G   0.02693   0.00539         0   0.03232        65       640    0.4195     0.998      0.59     0.287   0.08419  0.007203         0
   106/299     9.48G   0.07397  0.005747         0   0.07972        78       640    0.9545    0.9999    0.9909    0.7272   0.07862  0.007287         0
   107/299     9.48G   0.02115  0.004999         0   0.02615        59       640    0.9128    0.9972    0.9872    0.6492   0.07889  0.007259         0
   108/299     9.48G   0.02121  0.004983         0   0.02619        66       640    0.9532         1    0.9909      0.69   0.07699  0.007265         0
   109/299     9.48G   0.06031  0.005568         0   0.06588        69       640    0.8635    0.9048    0.8911    0.4315    0.0783  0.007189         0
   110/299     9.48G   0.04791  0.004889         0    0.0528        63       640    0.9128    0.9971    0.9872    0.6401   0.07644  0.006956         0
   111/299     9.48G    0.0233  0.004775         0   0.02808        60       640    0.8636    0.9043    0.9112    0.4998   0.07685  0.007047         0
   112/299     9.48G   0.02217  0.004773         0   0.02695        55       640     0.953         1     0.991    0.7115   0.07409  0.007054         0
   113/299     9.48G   0.02048  0.004911         0   0.02539        62       640    0.9536         1     0.991    0.6337   0.07527  0.007023         0
   114/299     9.48G   0.04954  0.004923         0   0.05446        64       640     0.913    0.9993    0.9892    0.7217   0.07459    0.0069         0
   115/299     9.48G   0.02237  0.004991         0   0.02736        60       640    0.8739         1    0.9155    0.4916    0.0738  0.006997         0
   116/299     9.48G   0.02261  0.005367         0   0.02798        60       640    0.9993         1    0.9951    0.6672   0.07219    0.0068         0
   117/299     9.48G   0.04475   0.00507         0   0.04982        53       640     0.913    0.9994    0.9502    0.6248    0.0701  0.006921         0
   118/299     9.48G    0.0308  0.004633         0   0.03543        55       640    0.9128         1    0.9892    0.7626   0.06857  0.006794         0
   119/299     9.48G   0.02113  0.005249         0   0.02638        68       640    0.9534         1     0.991    0.6862    0.0673  0.006886         0
   120/299     9.48G    0.0491  0.004617         0   0.05372        57       640         1    0.9046    0.9855    0.6664   0.06722   0.00684         0
   121/299     9.48G   0.05743  0.004899         0   0.06233        63       640         1    0.9984    0.9951    0.6735   0.06461  0.006828         0
   122/299     9.48G   0.02057  0.004708         0   0.02528        59       640    0.9545    0.9988     0.991    0.6844   0.06175  0.006875         0
   123/299     9.48G   0.02299  0.004781         0   0.02777        64       640    0.9996         1    0.9951    0.6473   0.06143  0.006893         0
   124/299     9.48G   0.02427  0.004744         0   0.02902        67       640         1    0.9045    0.9838    0.5676   0.06271   0.00671         0
   125/299     9.48G   0.02567  0.004568         0   0.03024        64       640    0.8746         1    0.9788    0.6638   0.06151  0.006823         0
   126/299     9.48G   0.02282  0.004896         0   0.02772        65       640    0.8395         1    0.9612    0.5825   0.06107  0.006968         0
   127/299     9.48G   0.04679  0.004813         0   0.05161        64       640    0.9545     0.999    0.9887    0.7753   0.06209  0.006891         0
   128/299     9.48G   0.02294  0.004431         0   0.02737        53       640    0.9129    0.9979    0.9892    0.7188   0.06478  0.006677         0
   129/299     9.48G   0.02119  0.004475         0   0.02567        62       640    0.9997         1    0.9951    0.7486   0.06052  0.006951         0
   130/299     9.48G   0.04463  0.005017         0   0.04965        72       640         1    0.9997    0.9951    0.7378   0.05875  0.006955         0
   131/299     9.48G   0.01895  0.004341         0   0.02329        54       640    0.9998         1    0.9951    0.8152    0.0582  0.006772         0
   132/299     9.48G   0.01996  0.004859         0   0.02482        65       640    0.9996         1    0.9951    0.6901    0.0599  0.006611         0
   133/299     9.48G   0.02152  0.004671         0   0.02619        61       640    0.9998         1    0.9951    0.6826     0.059  0.006617         0
   134/299     9.48G   0.02287  0.004515         0   0.02739        66       640    0.9999         1    0.9951     0.715   0.05944  0.006626         0
   135/299     9.48G    0.0214   0.00439         0   0.02579        64       640         1    0.9996    0.9951    0.7061   0.05866  0.006655         0
   136/299     9.48G   0.01951  0.004184         0    0.0237        65       640    0.9997         1    0.9951    0.7403   0.05967  0.006526         0
   137/299     9.48G   0.02163  0.004471         0    0.0261        67       640    0.9998         1    0.9951    0.7579   0.05723  0.006687         0
   138/299     9.48G   0.04114   0.00488         0   0.04602        73       640    0.9999         1    0.9951    0.7638   0.05941  0.006718         0
   139/299     9.48G   0.01856   0.00442         0   0.02298        59       640         1    0.9997    0.9951    0.7354   0.06063  0.006638         0
   140/299     9.48G   0.01913  0.004945         0   0.02407        78       640         1         1    0.9951     0.801   0.06176  0.006495         0
   141/299     9.48G   0.01937  0.004488         0   0.02385        64       640    0.9999    0.9524    0.9916    0.7419   0.06248  0.006487         0
   142/299     9.48G   0.02201  0.004239         0   0.02625        53       640         1    0.9523    0.9901    0.7618   0.06281   0.00646         0
   143/299     9.48G   0.01926  0.004265         0   0.02353        62       640         1    0.9523    0.9901    0.7673   0.06113   0.00657         0
   144/299     9.48G   0.01772  0.004285         0   0.02201        61       640         1    0.9524    0.9916    0.7193   0.06227  0.006498         0
   145/299     9.48G    0.0199  0.004443         0   0.02434        57       640         1    0.9523    0.9916    0.7026   0.06177  0.006459         0
   146/299     9.48G   0.02114  0.004603         0   0.02575        66       640    0.9999    0.9524    0.9916    0.6118   0.06251  0.006412         0
   147/299     9.48G   0.01887  0.004834         0    0.0237        70       640    0.9545    0.9997    0.9932    0.8021   0.05959  0.006379         0
   148/299     9.48G   0.02028  0.004527         0   0.02481        65       640    0.9545    0.9999    0.9932    0.8004   0.06001  0.006345         0
   149/299     9.48G   0.03469  0.004128         0   0.03882        71       640    0.9543         1    0.9932    0.7434   0.06095   0.00635         0
   150/299     9.48G   0.01929  0.004517         0   0.02381        61       640    0.9543         1    0.9932    0.7141   0.05937  0.006453         0
   151/299     9.48G    0.0185  0.004164         0   0.02266        60       640         1    0.9997     0.995    0.7495   0.05897  0.006376         0
   152/299     9.48G   0.01667   0.00411         0   0.02078        59       640         1    0.9996     0.995    0.7325   0.05848  0.006374         0
   153/299     9.48G   0.02082  0.003614         0   0.02444        45       640         1         1     0.995     0.748   0.05995  0.006266         0
   154/299     9.48G   0.03201  0.004186         0   0.03619        60       640         1    0.9999     0.995    0.6827   0.05055   0.00652         0
   155/299     9.48G   0.01977  0.003972         0   0.02375        64       640    0.9998    0.9524    0.9916    0.6652    0.0505  0.006616         0
   156/299     9.48G   0.01999  0.003717         0   0.02371        65       640    0.9129    0.9981    0.9868    0.6803    0.0507  0.006721         0
   157/299     9.48G   0.02008  0.004419         0    0.0245        64       640    0.9545    0.9998    0.9932    0.7055    0.0498  0.006734         0
   158/299     9.48G   0.01816  0.004548         0   0.02271        62       640    0.9545    0.9994    0.9932    0.6996   0.04905  0.006603         0
   159/299     9.48G   0.01815  0.004138         0   0.02228        63       640    0.9545    0.9997    0.9932     0.782   0.04825  0.006511         0
   160/299     9.48G   0.01643  0.004229         0   0.02066        64       640    0.9544         1    0.9932    0.7789   0.04777  0.006378         0
   161/299     9.48G   0.01517  0.004497         0   0.01966        77       640    0.9545         1    0.9932    0.8092   0.04725  0.006261         0
   162/299     9.48G   0.01628  0.003895         0   0.02017        57       640    0.9545         1    0.9932     0.749    0.0487  0.006182         0
   163/299     9.48G   0.02014  0.003652         0   0.02379        62       640    0.9545    0.9998    0.9932    0.7644   0.05102   0.00604         0
   164/299     9.48G   0.02121  0.003979         0   0.02519        62       640         1    0.9048    0.9855    0.6409     0.051  0.006259         0
   165/299     9.48G   0.02061  0.003601         0   0.02421        62       640    0.9545    0.9999    0.9932    0.7523   0.05094  0.006187         0
   166/299     9.48G   0.01795  0.004143         0   0.02209        66       640    0.9545         1    0.9932    0.6948   0.04941   0.00633         0
   167/299     9.48G   0.04172  0.003863         0   0.04558        59       640    0.9545    0.9999    0.9932    0.8204   0.04954  0.006191         0
   168/299     9.48G   0.03983  0.003965         0    0.0438        60       640    0.9544         1    0.9932    0.7436   0.04848  0.006165         0
   169/299     9.48G   0.06234  0.004144         0   0.06648        62       640    0.9544         1    0.9933    0.8026   0.04779  0.006092         0
   170/299     9.48G   0.01694  0.004119         0   0.02106        66       640    0.9543         1    0.9933    0.7736    0.0481  0.006061         0
   171/299     9.48G   0.06779  0.003583         0   0.07137        58       640    0.9545         1    0.9932    0.7478   0.05029  0.005995         0
   172/299     9.48G   0.01816  0.003905         0   0.02206        77       640    0.9545    0.9999    0.9933    0.7617   0.04831  0.006002         0
   173/299     9.48G    0.0383  0.004108         0    0.0424        64       640    0.9543         1    0.9933    0.7798   0.04808   0.00604         0
   174/299     9.48G   0.03908  0.004255         0   0.04334        78       640    0.9545         1    0.9933    0.6969   0.04928  0.005993         0
   175/299     9.48G   0.04236  0.003532         0   0.04589        54       640    0.9545    0.9999    0.9933    0.8034   0.04857  0.006039         0
   176/299     9.48G   0.01767  0.003714         0   0.02138        60       640    0.9545    0.9998    0.9933    0.7836   0.04841  0.006008         0
   177/299     9.48G    0.0396  0.003869         0   0.04347        67       640    0.9545         1    0.9933    0.7931   0.04779  0.005994         0
   178/299     9.48G    0.0384  0.003895         0    0.0423        62       640    0.9545         1    0.9933     0.774   0.04753  0.005993         0
   179/299     9.48G   0.01909  0.003973         0   0.02306        68       640    0.9543         1    0.9933    0.7748   0.04803  0.006001         0
   180/299     9.48G   0.01911  0.003944         0   0.02306        68       640    0.9544         1    0.9933      0.65    0.0499  0.005917         0
   181/299     9.48G   0.01984   0.00366         0    0.0235        63       640    0.9543         1    0.9933    0.7751   0.04882  0.005968         0
   182/299     9.48G   0.04033  0.004054         0   0.04439        78       640    0.9545         1    0.9933    0.7516   0.04948  0.006001         0
   183/299     9.48G   0.04043  0.003658         0   0.04408        67       640    0.9545    0.9999    0.9933    0.7254   0.04789  0.006052         0
   184/299     9.48G   0.01632  0.003489         0   0.01981        59       640    0.9545    0.9998    0.9933    0.7911   0.04765  0.006004         0
