    79/599     5.82G   0.02111  0.004295         0   0.02541        26       640    0.6775    0.7391    0.7732    0.4979   0.08632  0.006193         0
    80/599     5.82G   0.03429  0.004353         0   0.03865        25       640    0.6666    0.8694    0.8234    0.5577   0.08433  0.005777         0
    81/599     5.82G   0.02939  0.004009         0    0.0334        25       640    0.6874     0.913    0.8795    0.5786   0.08394  0.005802         0
    82/599     5.82G   0.04274  0.004178         0   0.04692        25       640    0.7187         1    0.9041    0.6174   0.08081  0.005784         0
    83/599     5.82G   0.01941  0.003642         0   0.02305        20       640    0.8717    0.8913    0.9568    0.6462   0.08076  0.005576         0
    84/599     5.82G   0.02836  0.003497         0   0.03186        14       640    0.9388         1    0.9921    0.7107   0.07983  0.005441         0
    85/599     5.82G   0.02798  0.004017         0     0.032        22       640    0.9388    0.9998    0.9909    0.6402   0.08219  0.005063         0
    86/599     5.82G   0.01908  0.003914         0     0.023        25       640    0.9582         1    0.9934    0.7102   0.08041  0.004958         0
    87/599     5.82G   0.01917  0.003633         0    0.0228        21       640         1    0.9996     0.995    0.7333   0.08193  0.004933         0
    88/599     5.82G   0.01951  0.003762         0   0.02328        16       640         1         1     0.995    0.7532   0.07963  0.005081         0
    89/599     5.82G   0.01907  0.003387         0   0.02245        20       640         1    0.9999    0.9951    0.7105   0.08062   0.00511         0
    90/599     5.82G   0.02765  0.003785         0   0.03144        28       640         1         1    0.9951    0.7004   0.07954  0.004977         0
    91/599     5.82G   0.03736  0.003595         0   0.04096        22       640    0.9787    0.9999    0.9947    0.7224   0.07934  0.004701         0
    92/599     5.82G   0.02846  0.003379         0   0.03184        18       640    0.9782    0.9783    0.9792    0.7032   0.07969  0.004804         0
    93/599     5.82G    0.0262   0.00383         0   0.03003        23       640    0.9582         1    0.9934    0.6998   0.07891  0.004866         0
    94/599     5.82G   0.03083  0.003592         0   0.03442        28       640    0.9787         1    0.9942    0.7137   0.08049  0.004603         0
    95/599     5.82G   0.01813  0.003649         0   0.02178        26       640    0.9786         1    0.9938    0.7345   0.08092  0.004483         0
    96/599     5.82G   0.02857  0.003332         0    0.0319        24       640    0.9787         1    0.9938    0.6263   0.08465  0.004577         0
    97/599     5.82G   0.02803  0.003211         0   0.03124        20       640    0.9998    0.9783    0.9943    0.7911   0.08161  0.004347         0
    98/599     5.82G   0.02887  0.003598         0   0.03247        18       640    0.8599    0.9338    0.9416    0.5505   0.08322  0.005854         0
    99/599     5.82G   0.01975  0.004094         0   0.02384        26       640    0.6999    0.6085    0.7133     0.381   0.07366  0.006054         0
   100/599     5.83G   0.02001  0.004713         0   0.02473        25       640    0.8918    0.7168    0.8296    0.4313   0.07201  0.006023         0
   101/599     5.83G   0.02414   0.00396         0    0.0281        27       640    0.9474    0.7825    0.8941    0.6379   0.07062  0.005886         0
   102/599     5.83G   0.01952  0.004282         0    0.0238        23       640    0.8903    0.8913    0.9507    0.6043   0.07295  0.005585         0
   103/599     5.83G   0.04336  0.003939         0    0.0473        26       640    0.7598    0.8261    0.8357    0.2828   0.08014  0.005403         0
   104/599     5.83G   0.03481   0.00371         0   0.03852        18       640    0.9374    0.9769    0.9845    0.6649   0.07912  0.005069         0
   105/599     5.83G   0.04502  0.003958         0   0.04898        29       640    0.9379         1    0.9872     0.587   0.04776   0.00509         0
   106/599     5.83G   0.03488  0.003902         0   0.03879        17       640    0.9443    0.7369    0.8774    0.4311   0.06605  0.005266         0
   107/599     5.83G   0.02959   0.00416         0   0.03375        17       640    0.8773    0.9348    0.9341    0.5944   0.05923  0.005166         0
   108/599     5.83G   0.02009  0.003959         0   0.02405        25       640    0.9756    0.9348    0.9703    0.6695   0.05631  0.004982         0
   109/599     5.83G   0.02219  0.003634         0   0.02583        19       640    0.9996    0.9348    0.9768    0.6796   0.05512  0.004917         0
   110/599     5.83G   0.03056  0.003746         0   0.03431        25       640    0.9773    0.9565    0.9702    0.7231   0.05749  0.005044         0
   111/599     5.83G    0.0341   0.00337         0   0.03747        23       640    0.9776    0.9565    0.9766    0.6738   0.05601  0.005264         0
   112/599     5.83G   0.03419  0.003868         0   0.03806        24       640    0.9573    0.9783    0.9754    0.5232   0.05552  0.005333         0
